title,filename,tm,phi,uri,doi,edcs,edr,epicum,0,term_cert_0,term_key_0,term_ref_0,term_text_0,0,term_key_1,term_ref_1,term_text_1
I.Sicily inscription 4126,isic4126,,334667,http://sicily.classics.ox.ac.uk/inscription/isic4126,10.5281/zenodo.4389890,,,,,,,,,,,,
I.Sicily inscription 0166,isic0166,285262,,http://sicily.classics.ox.ac.uk/inscription/isic0166,10.5281/zenodo.4334392,22100098,127477,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 2894,isic2894,645287,334657,http://sicily.classics.ox.ac.uk/inscription/isic2894,10.5281/zenodo.4387633,,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 2954,isic2954,645319,336164,http://sicily.classics.ox.ac.uk/inscription/isic2954,10.5281/zenodo.4387793,,,,,,votive,http://www.eagle-network.eu/voc/typeins/lod/83.html,votive (?),,,,
I.Sicily inscription 1616,isic1616,645073,,http://sicily.classics.ox.ac.uk/inscription/isic1616,10.5281/zenodo.4386211,,,,,,dedication,http://www.eagle-network.eu/voc/typeins/lod/88.html,dedication,,,,
I.Sicily inscription 4357,isic4357,,,http://sicily.classics.ox.ac.uk/inscription/isic4357,10.5281/zenodo.4390376,,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary (?),,,,
I.Sicily inscription 3125,isic3125,645466,330714,http://sicily.classics.ox.ac.uk/inscription/isic3125,10.5281/zenodo.4388161,,,,,,honorific,http://www.eagle-network.eu/voc/typeins/lod/69.html,honorific,,,,
I.Sicily inscription 0096,isic0096,285278,,http://sicily.classics.ox.ac.uk/inscription/isic0096,10.5281/zenodo.4334117,22100051,127499,,,,dedication,http://www.eagle-network.eu/voc/typeins/lod/88.html,dedication,,,,
I.Sicily inscription 0499,isic0499,491725,,http://sicily.classics.ox.ac.uk/inscription/isic0499,10.5281/zenodo.4384461,22000805,,,,,,,(?),,,,
I.Sicily inscription 0579,isic0579,491835,,http://sicily.classics.ox.ac.uk/inscription/isic0579,10.5281/zenodo.4384982,22100102,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 2972,isic2972,494016,175473,http://sicily.classics.ox.ac.uk/inscription/isic2972,10.5281/zenodo.4387821,39300425,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 1259,isic1259,492865,337259,http://sicily.classics.ox.ac.uk/inscription/isic1259,10.5281/zenodo.4385699,39101627,,,,,honorific,http://www.eagle-network.eu/voc/typeins/lod/69.html,honorific,,,,
I.Sicily inscription 0418,isic0418,491647,,http://sicily.classics.ox.ac.uk/inscription/isic0418,10.5281/zenodo.4335590,21900481,,,,,,,(?),,,,
I.Sicily inscription 4060,isic4060,,334577,http://sicily.classics.ox.ac.uk/inscription/isic4060,10.5281/zenodo.4389722,,,,,,,,,,,,
I.Sicily inscription 1486,isic1486,493905,175632,http://sicily.classics.ox.ac.uk/inscription/isic1486,10.5281/zenodo.4354167,41300034,,,,,dedication,http://www.eagle-network.eu/voc/typeins/lod/88.html,"dedication;
                        funerary",,,,
I.Sicily inscription 0917,isic0917,492547,140398,http://sicily.classics.ox.ac.uk/inscription/isic0917,10.5281/zenodo.4340058,39102074,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 1211,isic1211,492815,334190,http://sicily.classics.ox.ac.uk/inscription/isic1211,10.5281/zenodo.4352225,39101575,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 0750,isic0750,175791,,http://sicily.classics.ox.ac.uk/inscription/isic0750,10.5281/zenodo.4339038,21900470,,,,,seat inscription,http://www.eagle-network.eu/voc/typeins/lod/111.html,"seat
                        inscription",,,,
Latin architrave inscription,isic3005,645354,,http://sicily.classics.ox.ac.uk/inscription/isic3005,10.5281/zenodo.4357072,,,,,,honorific,http://www.eagle-network.eu/voc/typeins/lod/69.html,honorific,,,,
I.Sicily inscription 0534,isic0534,491757,,http://sicily.classics.ox.ac.uk/inscription/isic0534,10.5281/zenodo.4384880,22000840,,,,,dedication,http://www.eagle-network.eu/voc/typeins/lod/88.html,dedication,,,,
I.Sicily inscription 3644,isic3644,,,http://sicily.classics.ox.ac.uk/inscription/isic3644,10.5281/zenodo.4388890,,,,,,terminus,http://www.eagle-network.eu/voc/typeins/lod/96.html,terminus (?),,,,
I.Sicily inscription 3034,isic3034,645389,332353,http://sicily.classics.ox.ac.uk/inscription/isic3034,10.5281/zenodo.4388007,71000521,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 0682,isic0682,175748,,http://sicily.classics.ox.ac.uk/inscription/isic0682,10.5281/zenodo.4385156,6100257,,,,,honorific,http://www.eagle-network.eu/voc/typeins/lod/69.html,honorific,,,,
I.Sicily inscription 1369,isic1369,492982,316277,http://sicily.classics.ox.ac.uk/inscription/isic1369,10.5281/zenodo.4353559,39101749,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
Epitaph and relief for Kissos and Tryphon,isic1120,491446,175628,http://sicily.classics.ox.ac.uk/inscription/isic1120,10.5281/zenodo.4351553,39102276,136441,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 1288,isic1288,492893,316234,http://sicily.classics.ox.ac.uk/inscription/isic1288,10.5281/zenodo.4352299,39101657,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 0923,isic0923,492553,140404,http://sicily.classics.ox.ac.uk/inscription/isic0923,10.5281/zenodo.4340082,39102080,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 3821,isic3821,,334234,http://sicily.classics.ox.ac.uk/inscription/isic3821,10.5281/zenodo.4381710,,,,,,,,,,,,
I.Sicily inscription 4355,isic4355,,,http://sicily.classics.ox.ac.uk/inscription/isic4355,10.5281/zenodo.4390372,,,,,,,,(?),,,,
Epitaph for Caius Terentius Symphorus,isic1497,175832,313639,http://sicily.classics.ox.ac.uk/inscription/isic1497,10.5281/zenodo.4354185,14805798,073509,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 4100,isic4100,,334634,http://sicily.classics.ox.ac.uk/inscription/isic4100,10.5281/zenodo.4389832,,,,,,,,,,,,
I.Sicily inscription 4035,isic4035,,334545,http://sicily.classics.ox.ac.uk/inscription/isic4035,10.5281/zenodo.4389632,,,,,,,,,,,,
I.Sicily inscription 1402,isic1402,493018,140910,http://sicily.classics.ox.ac.uk/inscription/isic1402,10.5281/zenodo.4385888,39101530,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 0686,isic0686,493938,,http://sicily.classics.ox.ac.uk/inscription/isic0686,10.5281/zenodo.4385164,32701128,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary (?),,,,
I.Sicily inscription 3723,isic3723,,334167,http://sicily.classics.ox.ac.uk/inscription/isic3723,10.5281/zenodo.4381458,,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 0959,isic0959,492589,175712,http://sicily.classics.ox.ac.uk/inscription/isic0959,10.5281/zenodo.4340194,39102116,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 3503,isic3503,645371,336203,http://sicily.classics.ox.ac.uk/inscription/isic3503,10.5281/zenodo.4388680,70901008,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 1407,isic1407,493023,140915,http://sicily.classics.ox.ac.uk/inscription/isic1407,10.5281/zenodo.4385896,39101535,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 4237,isic4237,,334807,http://sicily.classics.ox.ac.uk/inscription/isic4237,10.5281/zenodo.4390198,,,,,,,,,,,,
I.Sicily inscription 2851,isic2851,645245,334593,http://sicily.classics.ox.ac.uk/inscription/isic2851,10.5281/zenodo.4387517,,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 1046,isic1046,492674,175457,http://sicily.classics.ox.ac.uk/inscription/isic1046,10.5281/zenodo.4385393,39102200,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 0327,isic0327,491536,,http://sicily.classics.ox.ac.uk/inscription/isic0327,10.5281/zenodo.4384296,21900365,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 1447,isic1447,285097,175657,http://sicily.classics.ox.ac.uk/inscription/isic1447,10.5281/zenodo.4354048,64800264,120818,,,,dedication,http://www.eagle-network.eu/voc/typeins/lod/88.html,dedication,,,,
I.Sicily inscription 3705,isic3705,,178090,http://sicily.classics.ox.ac.uk/inscription/isic3705,10.5281/zenodo.4389009,,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 0053,isic0053,285285,,http://sicily.classics.ox.ac.uk/inscription/isic0053,10.5281/zenodo.4333912,22100048,127506,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 3435,isic3435,644914,336160,http://sicily.classics.ox.ac.uk/inscription/isic3435,10.5281/zenodo.4388572,70900815,,,,,building,http://www.eagle-network.eu/voc/typeins/lod/86.html,building (?),,,,
I.Sicily inscription 3876,isic3876,,334321,http://sicily.classics.ox.ac.uk/inscription/isic3876,10.5281/zenodo.4389123,,,,,,,,,,,,
I.Sicily inscription 3124,isic3124,645465,330715,http://sicily.classics.ox.ac.uk/inscription/isic3124,10.5281/zenodo.4388159,,,,,,honorific,http://www.eagle-network.eu/voc/typeins/lod/69.html,honorific,,,,
I.Sicily inscription 0487,isic0487,491713,,http://sicily.classics.ox.ac.uk/inscription/isic0487,10.5281/zenodo.4384441,22000793,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 3469,isic3469,285176,,http://sicily.classics.ox.ac.uk/inscription/isic3469,10.5281/zenodo.4388624,22100620,112580,,,,honorific,http://www.eagle-network.eu/voc/typeins/lod/69.html,honorific,,,,
I.Sicily inscription 3992,isic3992,,334484,http://sicily.classics.ox.ac.uk/inscription/isic3992,10.5281/zenodo.4389529,,,,,,,,,,,,
I.Sicily inscription 3342,isic3342,645587,,http://sicily.classics.ox.ac.uk/inscription/isic3342,10.5281/zenodo.4388426,70900981,,,,,accounts,http://www.eagle-network.eu/voc/typeins/lod/410.html,accounts,,,,
I.Sicily inscription 1474,isic1474,644984,,http://sicily.classics.ox.ac.uk/inscription/isic1474,10.5281/zenodo.4385942,,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 1509,isic1509,645010,,http://sicily.classics.ox.ac.uk/inscription/isic1509,10.5281/zenodo.4386081,,,,,,building,http://www.eagle-network.eu/voc/typeins/lod/86.html,building,,,,
I.Sicily inscription 3389,isic3389,645660,330080,http://sicily.classics.ox.ac.uk/inscription/isic3389,10.5281/zenodo.4388489,,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary (?),,,,
I.Sicily inscription 3725,isic3725,,334107,http://sicily.classics.ox.ac.uk/inscription/isic3725,10.5281/zenodo.4381460,,,,,,,,,,,,
I.Sicily inscription 1350,isic1350,492963,140852,http://sicily.classics.ox.ac.uk/inscription/isic1350,10.5281/zenodo.4385826,39101728,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 1598,isic1598,645055,,http://sicily.classics.ox.ac.uk/inscription/isic1598,10.5281/zenodo.4386161,,,,,,dedication,http://www.eagle-network.eu/voc/typeins/lod/88.html,dedication,,,,
I.Sicily inscription 1152,isic1152,492765,140637,http://sicily.classics.ox.ac.uk/inscription/isic1152,10.5281/zenodo.4385538,39102309,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 0118,isic0118,285310,,http://sicily.classics.ox.ac.uk/inscription/isic0118,10.5281/zenodo.4334201,22100069,127539,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 2710,isic2710,645130,,http://sicily.classics.ox.ac.uk/inscription/isic2710,10.5281/zenodo.4387303,,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
Fragment of an epitaph,isic3532,493863,313656,http://sicily.classics.ox.ac.uk/inscription/isic3532,10.5281/zenodo.4358688,38200017,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 3493,isic3493,645114,175745,http://sicily.classics.ox.ac.uk/inscription/isic3493,10.5281/zenodo.4358614,41300105,140741,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 1467,isic1467,284884,330382,http://sicily.classics.ox.ac.uk/inscription/isic1467,10.5281/zenodo.4354126,64700408,108695,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
Epitaph for Belleia Vesonia,isic3433,284771,313624,http://sicily.classics.ox.ac.uk/inscription/isic3433,10.5281/zenodo.4358504,14805792,033611,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
Epitaph for Aisaris Sattaras,isic1492,493876,313673,http://sicily.classics.ox.ac.uk/inscription/isic1492,10.5281/zenodo.4354179,38200027,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
Fragment of a Latin inscription,isic3541,284782,313676,http://sicily.classics.ox.ac.uk/inscription/isic3541,10.5281/zenodo.4358702,14805811,033627,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 4098,isic4098,,334631,http://sicily.classics.ox.ac.uk/inscription/isic4098,10.5281/zenodo.4389824,,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 0873,isic0873,492501,140352,http://sicily.classics.ox.ac.uk/inscription/isic0873,10.5281/zenodo.4339765,39102028,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 3252,isic3252,636492,316235,http://sicily.classics.ox.ac.uk/inscription/isic3252,10.5281/zenodo.4357923,39101274,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 3267,isic3267,285143,,http://sicily.classics.ox.ac.uk/inscription/isic3267,10.5281/zenodo.4357983,17900207,122039,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
"
Funerary inscription for Kornelios Agathemeros
",isic1308,492913,316213,http://sicily.classics.ox.ac.uk/inscription/isic1308,10.5281/zenodo.4353409,39101678,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 3753,isic3753,,334145,http://sicily.classics.ox.ac.uk/inscription/isic3753,10.5281/zenodo.4381526,,,,,,,,,,,,
I.Sicily inscription 4033,isic4033,,334543,http://sicily.classics.ox.ac.uk/inscription/isic4033,10.5281/zenodo.4389628,,,,,,,,,,,,
I.Sicily inscription 1592,isic1592,645049,,http://sicily.classics.ox.ac.uk/inscription/isic1592,10.5281/zenodo.4386149,,,,,,dedication,http://www.eagle-network.eu/voc/typeins/lod/88.html,dedication,,,,
I.Sicily inscription 1485,isic1485,644993,,http://sicily.classics.ox.ac.uk/inscription/isic1485,10.5281/zenodo.4385960,,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 1570,isic1570,284894,175682,http://sicily.classics.ox.ac.uk/inscription/isic1570,10.5281/zenodo.4354504,41300070,112421,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 3264,isic3264,493981,,http://sicily.classics.ox.ac.uk/inscription/isic3264,10.5281/zenodo.4357973,22200402,138807,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 0854,isic0854,492482,140331,http://sicily.classics.ox.ac.uk/inscription/isic0854,10.5281/zenodo.4339688,39102008,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 3297,isic3297,493989,,http://sicily.classics.ox.ac.uk/inscription/isic3297,10.5281/zenodo.4358091,22200410,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 0362,isic0362,491573,313674,http://sicily.classics.ox.ac.uk/inscription/isic0362,10.5281/zenodo.4335478,21900402,141208,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 0167,isic0167,285261,,http://sicily.classics.ox.ac.uk/inscription/isic0167,10.5281/zenodo.4334394,22100100,127476,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 3105,isic3105,645453,,http://sicily.classics.ox.ac.uk/inscription/isic3105,10.5281/zenodo.4388145,,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 3197,isic3197,645527,329596,http://sicily.classics.ox.ac.uk/inscription/isic3197,10.5281/zenodo.4388332,,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 3808,isic3808,,334214,http://sicily.classics.ox.ac.uk/inscription/isic3808,10.5281/zenodo.4381668,,,,,,,,,,,,
I.Sicily inscription 0894,isic0894,492524,140375,http://sicily.classics.ox.ac.uk/inscription/isic0894,10.5281/zenodo.4339837,39102051,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 3663,isic3663,,,http://sicily.classics.ox.ac.uk/inscription/isic3663,10.5281/zenodo.4388928,,108278,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 1097,isic1097,285000,140580,http://sicily.classics.ox.ac.uk/inscription/isic1097,10.5281/zenodo.4385477,22000826,113425,,,,honorific,http://www.eagle-network.eu/voc/typeins/lod/69.html,honorific,,,,
I.Sicily inscription 1012,isic1012,492639,140490,http://sicily.classics.ox.ac.uk/inscription/isic1012,10.5281/zenodo.4351398,39102166,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 4024,isic4024,,334531,http://sicily.classics.ox.ac.uk/inscription/isic4024,10.5281/zenodo.4389601,,,,,,,,,,,,
I.Sicily inscription 0841,isic0841,492469,140318,http://sicily.classics.ox.ac.uk/inscription/isic0841,10.5281/zenodo.4339644,39101995,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 4040,isic4040,,334551,http://sicily.classics.ox.ac.uk/inscription/isic4040,10.5281/zenodo.4389644,,,,,,,,,,,,
I.Sicily inscription 2854,isic2854,645248,334852,http://sicily.classics.ox.ac.uk/inscription/isic2854,10.5281/zenodo.4387529,,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 1286,isic1286,492891,140776,http://sicily.classics.ox.ac.uk/inscription/isic1286,10.5281/zenodo.4385754,39101655,,,,,honorific,http://www.eagle-network.eu/voc/typeins/lod/69.html,honorific (?),,,,
I.Sicily inscription 1272,isic1272,491455,175716,http://sicily.classics.ox.ac.uk/inscription/isic1272,10.5281/zenodo.4352271,39101641,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 3721,isic3721,,334324,http://sicily.classics.ox.ac.uk/inscription/isic3721,10.5281/zenodo.4389049,,,,,,funerary,http://www.eagle-network.eu/voc/typeins/lod/92.html,funerary,,,,
I.Sicily inscription 0580,isic0580,491837,,http://sicily.classics.ox.ac.uk/inscription/isic0580,10.5281/zenodo.4384984,22100575,,,,,,,(?),,,,
