 "concept" , "prefLabel" , "altLabel" , "related" ,
 "https://www.eagle-network.eu/voc/typeins/lod/395" , "Commentarii" , "Protokolle" , "https://www.eagle-network.eu/voc/typeins/lod/361" ,
 "https://www.eagle-network.eu/voc/typeins/lod/395" , "Commentarii" , "Protokolle" , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/395" , "Commentarii" , "Protokolle" , "https://www.eagle-network.eu/voc/typeins/lod/362" ,
 "https://www.eagle-network.eu/voc/typeins/lod/395" , "Commentarii" , "Protokolle" , "https://www.eagle-network.eu/voc/typeins/lod/108" ,
 "https://www.eagle-network.eu/voc/typeins/lod/23" , "Fondation" , "Fundación" , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/24" , "Horologion" , "Reloj" , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/3" , "Kalender" , "Calendario" , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/3" , "Kalender" , "Calendar" , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/3" , "Kalender" , "Naptár" , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/3" , "Kalender" , לוח שנה , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/5" , "Rechtliche Verfügung, öffentlich" , "Public legal inscription" , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/5" , "Rechtliche Verfügung, öffentlich" , "Public legal inscription" , "https://www.eagle-network.eu/voc/typeins/lod/4" ,
 "https://www.eagle-network.eu/voc/typeins/lod/5" , "Rechtliche Verfügung, öffentlich" , "Public legal inscription" , "https://www.eagle-network.eu/voc/typeins/lod/50" ,
 "https://www.eagle-network.eu/voc/typeins/lod/5" , "Rechtliche Verfügung, öffentlich" , "Rendiconto" , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/5" , "Rechtliche Verfügung, öffentlich" , "Rendiconto" , "https://www.eagle-network.eu/voc/typeins/lod/4" ,
 "https://www.eagle-network.eu/voc/typeins/lod/5" , "Rechtliche Verfügung, öffentlich" , "Rendiconto" , "https://www.eagle-network.eu/voc/typeins/lod/50" ,
 "https://www.eagle-network.eu/voc/typeins/lod/49" , "Rechtliche Verfügung, privat" , "Convención de derecho privado" , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/49" , "Rechtliche Verfügung, privat" , "Convención de derecho privado" , "https://www.eagle-network.eu/voc/typeins/lod/4" ,
 "https://www.eagle-network.eu/voc/typeins/lod/49" , "Rechtliche Verfügung, privat" , "Convención de derecho privado" , "https://www.eagle-network.eu/voc/typeins/lod/50" ,
 "https://www.eagle-network.eu/voc/typeins/lod/40" , "Règle" , "Regla" , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/41" , "Règlement" , "Reglamento" , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/42" , "Réglement d’irrigation" , "Reglamento de irrigación" , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/44" , "Senatus consultum" , "Senatsbeschluss" , "https://www.eagle-network.eu/voc/typeins/lod/1" ,
 "https://www.eagle-network.eu/voc/typeins/lod/50" , "Fideicomiso" , "Fideicommisum" , "https://www.eagle-network.eu/voc/typeins/lod/5" ,
 "https://www.eagle-network.eu/voc/typeins/lod/50" , "Fideicomiso" , "Fideicommisum" , "https://www.eagle-network.eu/voc/typeins/lod/49" ,
 "https://www.eagle-network.eu/voc/typeins/lod/85" , "Gebet" , "Ima" , "https://www.eagle-network.eu/voc/typeins/lod/80" ,
 "https://www.eagle-network.eu/voc/typeins/lod/85" , "Gebet" , "Prayer" , "https://www.eagle-network.eu/voc/typeins/lod/80" ,
 "https://www.eagle-network.eu/voc/typeins/lod/85" , "Gebet" , "Prayers" , "https://www.eagle-network.eu/voc/typeins/lod/80" ,
 "https://www.eagle-network.eu/voc/typeins/lod/85" , "Gebet" , "Prayer/invocation" , "https://www.eagle-network.eu/voc/typeins/lod/80" ,
 "https://www.eagle-network.eu/voc/typeins/lod/105" , "tit. in artis operib. inscr." , "Marca de propiedad" , "https://www.eagle-network.eu/voc/typeins/lod/104" ,
 "https://www.eagle-network.eu/voc/typeins/lod/105" , "tit. in artis operib. inscr." , "Marca de propiedad" , "https://www.eagle-network.eu/voc/typeins/lod/110" ,
 "https://www.eagle-network.eu/voc/typeins/lod/105" , "tit. in artis operib. inscr." , "Owner's sign" , "https://www.eagle-network.eu/voc/typeins/lod/104" ,
 "https://www.eagle-network.eu/voc/typeins/lod/105" , "tit. in artis operib. inscr." , "Owner's sign" , "https://www.eagle-network.eu/voc/typeins/lod/110" ,
 "https://www.eagle-network.eu/voc/typeins/lod/105" , "tit. in artis operib. inscr." , "(Künstler-)Signatur" , "https://www.eagle-network.eu/voc/typeins/lod/104" ,
 "https://www.eagle-network.eu/voc/typeins/lod/105" , "tit. in artis operib. inscr." , "(Künstler-)Signatur" , "https://www.eagle-network.eu/voc/typeins/lod/110" ,
 "https://www.eagle-network.eu/voc/typeins/lod/105" , "tit. in artis operib. inscr." , "caption or signature" , "https://www.eagle-network.eu/voc/typeins/lod/104" ,
 "https://www.eagle-network.eu/voc/typeins/lod/105" , "tit. in artis operib. inscr." , "caption or signature" , "https://www.eagle-network.eu/voc/typeins/lod/110" ,
 "https://www.eagle-network.eu/voc/typeins/lod/105" , "tit. in artis operib. inscr." , "firme di artisti, didascalie" , "https://www.eagle-network.eu/voc/typeins/lod/104" ,
 "https://www.eagle-network.eu/voc/typeins/lod/105" , "tit. in artis operib. inscr." , "firme di artisti, didascalie" , "https://www.eagle-network.eu/voc/typeins/lod/110" ,
 "https://www.eagle-network.eu/voc/typeins/lod/105" , "tit. in artis operib. inscr." , "légende" , "https://www.eagle-network.eu/voc/typeins/lod/104" ,
 "https://www.eagle-network.eu/voc/typeins/lod/105" , "tit. in artis operib. inscr." , "légende" , "https://www.eagle-network.eu/voc/typeins/lod/110" ,
 "https://www.eagle-network.eu/voc/typeins/lod/105" , "tit. in artis operib. inscr." , "Owner / artist inscription" , "https://www.eagle-network.eu/voc/typeins/lod/104" ,
 "https://www.eagle-network.eu/voc/typeins/lod/105" , "tit. in artis operib. inscr." , "Owner / artist inscription" , "https://www.eagle-network.eu/voc/typeins/lod/110" ,
 "https://www.eagle-network.eu/voc/typeins/lod/105" , "tit. in artis operib. inscr." , "tulajdonos felirat" , "https://www.eagle-network.eu/voc/typeins/lod/104" ,
 "https://www.eagle-network.eu/voc/typeins/lod/105" , "tit. in artis operib. inscr." , "tulajdonos felirat" , "https://www.eagle-network.eu/voc/typeins/lod/110" ,
 "https://www.eagle-network.eu/voc/typeins/lod/105" , "tit. in artis operib. inscr." , "κεφαλίδα, λεζάντα" , "https://www.eagle-network.eu/voc/typeins/lod/104" ,
 "https://www.eagle-network.eu/voc/typeins/lod/105" , "tit. in artis operib. inscr." , "κεφαλίδα, λεζάντα" , "https://www.eagle-network.eu/voc/typeins/lod/110" ,
 "https://www.eagle-network.eu/voc/typeins/lod/105" , "tit. in artis operib. inscr." , تعليق مختزل أو توقيع , "https://www.eagle-network.eu/voc/typeins/lod/104" ,
 "https://www.eagle-network.eu/voc/typeins/lod/105" , "tit. in artis operib. inscr." , تعليق مختزل أو توقيع , "https://www.eagle-network.eu/voc/typeins/lod/110" ,
 "https://www.eagle-network.eu/voc/typeins/lod/6" , "Loi coloniale" , "Ley colonial" , "https://www.eagle-network.eu/voc/typeins/lod/4" ,
 "https://www.eagle-network.eu/voc/typeins/lod/8" , "Loi de cité" , "Ley de una ciuitas" , "https://www.eagle-network.eu/voc/typeins/lod/4" ,
 "https://www.eagle-network.eu/voc/typeins/lod/7" , "Loi d’association" , "Ley de asociación" , "https://www.eagle-network.eu/voc/typeins/lod/4" ,
 "https://www.eagle-network.eu/voc/typeins/lod/9" , "Loi municipale" , "Ley municipal" , "https://www.eagle-network.eu/voc/typeins/lod/4" ,
 "https://www.eagle-network.eu/voc/typeins/lod/10" , "Loi sacrée" , "Ley sacra" , "https://www.eagle-network.eu/voc/typeins/lod/4" ,
 "https://www.eagle-network.eu/voc/typeins/lod/10" , "Loi sacrée" , "Legge sacra" , "https://www.eagle-network.eu/voc/typeins/lod/4" ,
 "https://www.eagle-network.eu/voc/typeins/lod/32" , "Liste de magistrats" , "Lista de magistrados" , "https://www.eagle-network.eu/voc/typeins/lod/108" ,
 "https://www.eagle-network.eu/voc/typeins/lod/33" , "Liste de prêtres" , "Catalogo di sacerdoti e loro collaboratori" , "https://www.eagle-network.eu/voc/typeins/lod/108" ,
 "https://www.eagle-network.eu/voc/typeins/lod/33" , "Liste de prêtres" , "Lista de sacerdotes" , "https://www.eagle-network.eu/voc/typeins/lod/108" ,
 "https://www.eagle-network.eu/voc/typeins/lod/34" , "Liste de sacrifices" , "Lista de sacrificios" , "https://www.eagle-network.eu/voc/typeins/lod/108" ,
 "https://www.eagle-network.eu/voc/typeins/lod/102" , "Meilen-/Leugenstein" , "Meilenstein" , "https://www.eagle-network.eu/voc/typeins/lod/96" ,
 "https://www.eagle-network.eu/voc/typeins/lod/102" , "Meilen-/Leugenstein" , "mérföldkő" , "https://www.eagle-network.eu/voc/typeins/lod/96" ,
 "https://www.eagle-network.eu/voc/typeins/lod/102" , "Meilen-/Leugenstein" , "Milestone" , "https://www.eagle-network.eu/voc/typeins/lod/96" ,
 "https://www.eagle-network.eu/voc/typeins/lod/102" , "Meilen-/Leugenstein" , "miliarium" , "https://www.eagle-network.eu/voc/typeins/lod/96" ,
 "https://www.eagle-network.eu/voc/typeins/lod/91" , "Militärdiplom" , "katonai diploma" , "https://www.eagle-network.eu/voc/typeins/lod/107" ,
 "https://www.eagle-network.eu/voc/typeins/lod/91" , "Militärdiplom" , "Military diploma" , "https://www.eagle-network.eu/voc/typeins/lod/107" ,
 "https://www.eagle-network.eu/voc/typeins/lod/91" , "Militärdiplom" , "diploma militare" , "https://www.eagle-network.eu/voc/typeins/lod/107" ,
 "https://www.eagle-network.eu/voc/typeins/lod/79" , "Sacer" , "Sakralinschrift" , "https://www.eagle-network.eu/voc/typeins/lod/80" ,
 "https://www.eagle-network.eu/voc/typeins/lod/79" , "Sacer" , "Sakralinschrift" , "https://www.eagle-network.eu/voc/typeins/lod/383" ,
 "https://www.eagle-network.eu/voc/typeins/lod/79" , "Sacer" , "dedica" , "https://www.eagle-network.eu/voc/typeins/lod/80" ,
 "https://www.eagle-network.eu/voc/typeins/lod/79" , "Sacer" , "dedica" , "https://www.eagle-network.eu/voc/typeins/lod/383" ,
 "https://www.eagle-network.eu/voc/typeins/lod/79" , "Sacer" , "dedication" , "https://www.eagle-network.eu/voc/typeins/lod/80" ,
 "https://www.eagle-network.eu/voc/typeins/lod/79" , "Sacer" , "dedication" , "https://www.eagle-network.eu/voc/typeins/lod/383" ,
 "https://www.eagle-network.eu/voc/typeins/lod/79" , "Sacer" , "statue dedication" , "https://www.eagle-network.eu/voc/typeins/lod/80" ,
 "https://www.eagle-network.eu/voc/typeins/lod/79" , "Sacer" , "statue dedication" , "https://www.eagle-network.eu/voc/typeins/lod/383" ,
 "https://www.eagle-network.eu/voc/typeins/lod/79" , "Sacer" , "inscripción religiosa" , "https://www.eagle-network.eu/voc/typeins/lod/80" ,
 "https://www.eagle-network.eu/voc/typeins/lod/79" , "Sacer" , "inscripción religiosa" , "https://www.eagle-network.eu/voc/typeins/lod/383" ,
 "https://www.eagle-network.eu/voc/typeins/lod/79" , "Sacer" , "religious" , "https://www.eagle-network.eu/voc/typeins/lod/80" ,
 "https://www.eagle-network.eu/voc/typeins/lod/79" , "Sacer" , "religious" , "https://www.eagle-network.eu/voc/typeins/lod/383" ,
 "https://www.eagle-network.eu/voc/typeins/lod/79" , "Sacer" , "Inno sacro" , "https://www.eagle-network.eu/voc/typeins/lod/80" ,
 "https://www.eagle-network.eu/voc/typeins/lod/79" , "Sacer" , "Inno sacro" , "https://www.eagle-network.eu/voc/typeins/lod/383" ,
 "https://www.eagle-network.eu/voc/typeins/lod/79" , "Sacer" , "texte religieux" , "https://www.eagle-network.eu/voc/typeins/lod/80" ,
 "https://www.eagle-network.eu/voc/typeins/lod/79" , "Sacer" , "texte religieux" , "https://www.eagle-network.eu/voc/typeins/lod/383" ,
 "https://www.eagle-network.eu/voc/typeins/lod/79" , "Sacer" , "texte religieux" , "https://www.eagle-network.eu/voc/typeins/lod/80" ,
 "https://www.eagle-network.eu/voc/typeins/lod/79" , "Sacer" , "texte religieux" , "https://www.eagle-network.eu/voc/typeins/lod/383" ,
 "https://www.eagle-network.eu/voc/typeins/lod/79" , "Sacer" , "θρησκευτική, λατρευτική" , "https://www.eagle-network.eu/voc/typeins/lod/80" ,
 "https://www.eagle-network.eu/voc/typeins/lod/79" , "Sacer" , "θρησκευτική, λατρευτική" , "https://www.eagle-network.eu/voc/typeins/lod/383" ,
 "https://www.eagle-network.eu/voc/typeins/lod/79" , "Sacer" , ديني , "https://www.eagle-network.eu/voc/typeins/lod/80" ,
 "https://www.eagle-network.eu/voc/typeins/lod/79" , "Sacer" , ديني , "https://www.eagle-network.eu/voc/typeins/lod/383" ,
 "https://www.eagle-network.eu/voc/typeins/lod/79" , "Sacer" , "Column dedication" , "https://www.eagle-network.eu/voc/typeins/lod/80" ,
 "https://www.eagle-network.eu/voc/typeins/lod/79" , "Sacer" , "Column dedication" , "https://www.eagle-network.eu/voc/typeins/lod/383" ,
 "https://www.eagle-network.eu/voc/typeins/lod/383" , "Christian" , "christliche Kultinschrift" , "https://www.eagle-network.eu/voc/typeins/lod/79" ,
 "https://www.eagle-network.eu/voc/typeins/lod/376" , "Inscription funéraire ou votive" , "Inscription funéraire ou votive fragmentaire" , "https://www.eagle-network.eu/voc/typeins/lod/69" ,
 "https://www.eagle-network.eu/voc/typeins/lod/376" , "Inscription funéraire ou votive" , "Inscription funéraire ou votive fragmentaire" , "https://www.eagle-network.eu/voc/typeins/lod/92" ,
 "https://www.eagle-network.eu/voc/typeins/lod/110" , "Signature de l’artisan" , "Firma del artesano" , "https://www.eagle-network.eu/voc/typeins/lod/105" ,
 "https://www.eagle-network.eu/voc/typeins/lod/378" , "Inscription votive ou honorifique" , "votive / honorific inscription" , "https://www.eagle-network.eu/voc/typeins/lod/86" ,
 "https://www.eagle-network.eu/voc/typeins/lod/378" , "Inscription votive ou honorifique" , "votive / honorific inscription" , "https://www.eagle-network.eu/voc/typeins/lod/80" ,
 "https://www.eagle-network.eu/voc/material/lod/107" , "Metal" , "fém" , "https://www.eagle-network.eu/voc/material/lod/644" ,
 "https://www.eagle-network.eu/voc/material/lod/107" , "Metal" , "Metales" , "https://www.eagle-network.eu/voc/material/lod/644" ,
 "https://www.eagle-network.eu/voc/material/lod/107" , "Metal" , "Metalle" , "https://www.eagle-network.eu/voc/material/lod/644" ,
 "https://www.eagle-network.eu/voc/material/lod/107" , "Metal" , "Metallo" , "https://www.eagle-network.eu/voc/material/lod/644" ,
 "https://www.eagle-network.eu/voc/material/lod/107" , "Metal" , "Métaux" , "https://www.eagle-network.eu/voc/material/lod/644" ,
 "https://www.eagle-network.eu/voc/material/lod/131" , "Arcilla" , "agyag" , "https://www.eagle-network.eu/voc/material/lod/642" ,
 "https://www.eagle-network.eu/voc/material/lod/131" , "Arcilla" , "agyag" , "https://www.eagle-network.eu/voc/material/lod/643" ,
 "https://www.eagle-network.eu/voc/material/lod/131" , "Arcilla" , "agyag" , "https://www.eagle-network.eu/voc/material/lod/130" ,
 "https://www.eagle-network.eu/voc/material/lod/131" , "Arcilla" , "Argile" , "https://www.eagle-network.eu/voc/material/lod/642" ,
 "https://www.eagle-network.eu/voc/material/lod/131" , "Arcilla" , "Argile" , "https://www.eagle-network.eu/voc/material/lod/643" ,
 "https://www.eagle-network.eu/voc/material/lod/131" , "Arcilla" , "Argile" , "https://www.eagle-network.eu/voc/material/lod/130" ,
 "https://www.eagle-network.eu/voc/material/lod/131" , "Arcilla" , "Argilla" , "https://www.eagle-network.eu/voc/material/lod/642" ,
 "https://www.eagle-network.eu/voc/material/lod/131" , "Arcilla" , "Argilla" , "https://www.eagle-network.eu/voc/material/lod/643" ,
 "https://www.eagle-network.eu/voc/material/lod/131" , "Arcilla" , "Argilla" , "https://www.eagle-network.eu/voc/material/lod/130" ,
 "https://www.eagle-network.eu/voc/material/lod/131" , "Arcilla" , "Clay" , "https://www.eagle-network.eu/voc/material/lod/642" ,
 "https://www.eagle-network.eu/voc/material/lod/131" , "Arcilla" , "Clay" , "https://www.eagle-network.eu/voc/material/lod/643" ,
 "https://www.eagle-network.eu/voc/material/lod/131" , "Arcilla" , "Clay" , "https://www.eagle-network.eu/voc/material/lod/130" ,
 "https://www.eagle-network.eu/voc/material/lod/131" , "Arcilla" , "Ton" , "https://www.eagle-network.eu/voc/material/lod/642" ,
 "https://www.eagle-network.eu/voc/material/lod/131" , "Arcilla" , "Ton" , "https://www.eagle-network.eu/voc/material/lod/643" ,
 "https://www.eagle-network.eu/voc/material/lod/131" , "Arcilla" , "Ton" , "https://www.eagle-network.eu/voc/material/lod/130" ,
 "https://www.eagle-network.eu/voc/material/lod/131" , "Arcilla" , "lapis cretaceus" , "https://www.eagle-network.eu/voc/material/lod/642" ,
 "https://www.eagle-network.eu/voc/material/lod/131" , "Arcilla" , "lapis cretaceus" , "https://www.eagle-network.eu/voc/material/lod/643" ,
 "https://www.eagle-network.eu/voc/material/lod/131" , "Arcilla" , "lapis cretaceus" , "https://www.eagle-network.eu/voc/material/lod/130" ,
 "https://www.eagle-network.eu/voc/material/lod/131" , "Arcilla" , "creta figularis" , "https://www.eagle-network.eu/voc/material/lod/642" ,
 "https://www.eagle-network.eu/voc/material/lod/131" , "Arcilla" , "creta figularis" , "https://www.eagle-network.eu/voc/material/lod/643" ,
 "https://www.eagle-network.eu/voc/material/lod/131" , "Arcilla" , "creta figularis" , "https://www.eagle-network.eu/voc/material/lod/130" ,
 "https://www.eagle-network.eu/voc/material/lod/130" , "creta" , "Ton" , "https://www.eagle-network.eu/voc/material/lod/131" ,
 "https://www.eagle-network.eu/voc/material/lod/130" , "creta" , "ceramica" , "https://www.eagle-network.eu/voc/material/lod/131" ,
 "https://www.eagle-network.eu/voc/material/lod/130" , "creta" , "çömlek" , "https://www.eagle-network.eu/voc/material/lod/131" ,
 "https://www.eagle-network.eu/voc/material/lod/130" , "creta" , "kerámia" , "https://www.eagle-network.eu/voc/material/lod/131" ,
 "https://www.eagle-network.eu/voc/material/lod/130" , "creta" , "pottery" , "https://www.eagle-network.eu/voc/material/lod/131" ,
 "https://www.eagle-network.eu/voc/material/lod/130" , "creta" , "teracota" , "https://www.eagle-network.eu/voc/material/lod/131" ,
 "https://www.eagle-network.eu/voc/material/lod/130" , "creta" , "terakota" , "https://www.eagle-network.eu/voc/material/lod/131" ,
 "https://www.eagle-network.eu/voc/material/lod/130" , "creta" , "terracotta" , "https://www.eagle-network.eu/voc/material/lod/131" ,
 "https://www.eagle-network.eu/voc/material/lod/130" , "creta" , "creta" , "https://www.eagle-network.eu/voc/material/lod/131" ,
 "https://www.eagle-network.eu/voc/material/lod/130" , "creta" , "terrakotta" , "https://www.eagle-network.eu/voc/material/lod/131" ,
 "https://www.eagle-network.eu/voc/material/lod/130" , "creta" , "terre cuite" , "https://www.eagle-network.eu/voc/material/lod/131" ,
 "https://www.eagle-network.eu/voc/material/lod/130" , "creta" , "Céramique" , "https://www.eagle-network.eu/voc/material/lod/131" ,
 "https://www.eagle-network.eu/voc/material/lod/130" , "creta" , "γύψος, τερακότα (οπτή γη)" , "https://www.eagle-network.eu/voc/material/lod/131" ,
 "https://www.eagle-network.eu/voc/material/lod/130" , "creta" , теракота , "https://www.eagle-network.eu/voc/material/lod/131" ,
 "https://www.eagle-network.eu/voc/material/lod/130" , "creta" , تيراكوتا , "https://www.eagle-network.eu/voc/material/lod/131" ,
